,PUBCHEM_COMPOUND_CID,PUBCHEM_COMPOUND_CANONICALIZED,PUBCHEM_CACTVS_COMPLEXITY,PUBCHEM_CACTVS_HBOND_ACCEPTOR,PUBCHEM_CACTVS_HBOND_DONOR,PUBCHEM_CACTVS_ROTATABLE_BOND,PUBCHEM_CACTVS_SUBSKEYS,PUBCHEM_IUPAC_OPENEYE_NAME,PUBCHEM_IUPAC_CAS_NAME,PUBCHEM_IUPAC_NAME_MARKUP,PUBCHEM_IUPAC_NAME,PUBCHEM_IUPAC_SYSTEMATIC_NAME,PUBCHEM_IUPAC_TRADITIONAL_NAME,PUBCHEM_IUPAC_INCHI,PUBCHEM_IUPAC_INCHIKEY,PUBCHEM_XLOGP3,PUBCHEM_EXACT_MASS,PUBCHEM_MOLECULAR_FORMULA,PUBCHEM_MOLECULAR_WEIGHT,smiles,PUBCHEM_OPENEYE_ISO_SMILES,PUBCHEM_CACTVS_TPSA,PUBCHEM_MONOISOTOPIC_WEIGHT,PUBCHEM_TOTAL_CHARGE,PUBCHEM_HEAVY_ATOM_COUNT,PUBCHEM_ATOM_DEF_STEREO_COUNT,PUBCHEM_ATOM_UDEF_STEREO_COUNT,PUBCHEM_BOND_DEF_STEREO_COUNT,PUBCHEM_BOND_UDEF_STEREO_COUNT,PUBCHEM_ISOTOPIC_ATOM_COUNT,PUBCHEM_COMPONENT_COUNT,PUBCHEM_CACTVS_TAUTO_COUNT,PUBCHEM_COORDINATE_TYPE,ID,PUBCHEM_XLOGP3_AA,PUBCHEM_BONDANNOTATIONS,PUBCHEM_NONSTANDARDBOND,scores_bbd,scores_bbd_sort_idcs,scores_soil,scores_soil_sort_idcs,agro_categories,acaricide,adjuvant,algicide,algistat,amide fungicide,amide herbicide,anilide herbicide,anti-fouling agent,antibiotic fungicide,antimicrobial,attractant,avicide,bactericide,benzimidazole fungicide,benzofuranyl alkylsulfonate herbicide,biocide,bird repellent,chloroacetanilide herbicide,chlorotriazine herbicide,desiccant,elicitor,formamidine insecticide,fumigant,fungicide,herbicide,heterocyclic organothiophosphate insecticide,inert,insect attractant,insecticide,metabolite,methoxytriazine herbicide,methylthiotriazine herbicide,microbiocide,miticide,molluscicide,multi-target,nematicide,nicotinoid insecticide,nitrile herbicide,nitroguanidine insecticide,nr,organophosphorus insecticide,organothiophosphate insecticide,pesticide,phenylpyrazole insecticide,phenylsulfamide fungicide,phenylurea herbicide,pheromone,piscicide,plant activator,plant growth regulator,preservative,pyrazole insecticide,pyrethroid ester insecticide,pyrethroid insecticide,pyridazinone herbicide,repellent,rodenticide,safener,soil treatment,solvent,strobilurin fungicide,sulfonylurea herbicide,synergist,termaticide,transformation product,triazine herbicide,triazinone herbicide,triazinylsulfonylurea herbicide,uracil herbicide,urea herbicide,veterinary substance,wood preservative,isInSOIL,isInBBD,SOIL_top50,BBD_top50,SOIL_top20,BBD_top20
92,3224,1,470.0,4,0,0,AAADcYBwMABHAAAAAAAAAAAAAAAAAYIAAAAgAAAABIAAAACQAAAAGgIAAAAADQKggIIAAAAAAACAAABAACAAAAAgAAAACEAAAggAAAIBAAAAAAAEgAAIAAPAwDAOgAAAAAAAAAAAAAAAAAAAARAASIACAA==,"1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide","1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide","1,9,10,11,12,12-hexachloro-4,6-dioxa-5&lambda;<SUP>4</SUP>-thiatricyclo[7.2.1.0<SUP>2,8</SUP>]dodec-10-ene 5-oxide","1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide","1,9,10,11,12,12-hexakis(chloranyl)-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide","1,9,10,11,12,12-hexachloro-4,6-dioxa-5lambda4-thiatricyclo[7.2.1.02,8]dodec-10-ene 5-oxide","InChI=1S/C9H6Cl6O3S/c10-5-6(11)8(13)4-2-18-19(16)17-1-3(4)7(5,12)9(8,14)15/h3-4H,1-2H2",RDYMFSUJUZBWLH-UHFFFAOYSA-N,3.8,405.813931,C9H6Cl6O3S,406.9,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,C1C2C(COS(=O)O1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,54.7,403.816881,0,19,0,4,0,0,0,1,-1,"1
5
255",3224,,"11  18  3
12  19  3
13  15  3
14  15  3",,0.0,1697,80.84862413233,2319,"['Insecticide', 'Acaricides, Insecticides', 'Acaricides, Insecticides']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,0.0,0.0,0.0,0.0
93,3225,1,235.0,5,2,2,AAADccBwOAAAAAAAAAAAAAAAAAAAASJAAAAwAAAAAAAAAAAAAAAAGgAACAAADRSggAIACAAABgAIAACQCAAAAAAAAAAAAAEAAAAAABYAAAACQAAFIAAAAAHLyLCOgAAAAAAAAAAAAAIAADAAAAAAAAAAAA==,"7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylic acid","InChI=1S/C8H10O5/c9-7(10)5-3-1-2-4(13-3)6(5)8(11)12/h3-6H,1-2H2,(H,9,10)(H,11,12)",GXEKYRXVRROBEV-UHFFFAOYSA-N,,186.05282342,C8H10O5,186.16,C1CC2C(C(C1O2)C(=O)O)C(=O)O,C1CC2C(C(C1O2)C(=O)O)C(=O)O,83.8,186.05282342,0,13,0,4,0,0,0,1,-1,"1
5
255",3225,-0.5,"6  10  3
7  11  3
8  12  3
9  13  3",,44.66948958399298,1698,92.65021153588228,1906,"['Herbicide', 'Herbicides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
94,3239,1,755.0,6,4,5,AAADcfB4OAAAAAAAAAAAAAAAAAAAAYAAAAAwYAAABIAAAGAAAAAAGgAACAAADxSggAICCAAABgAIAACQCAAAAAAAAAAAAAEAAAABEBIAAAACQAAEAAABAAHK7PzPgAAAAAAAAADAAAYAACCAAQAACAAAAA==,"15-(2,3-dihydroxy-1,4,5-trimethyl-hexyl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","15-(3,4-dihydroxy-5,6-dimethylheptan-2-yl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","15-(3,4-dihydroxy-5,6-dimethylheptan-2-yl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.0<SUP>2,7</SUP>.0<SUP>12,16</SUP>]octadecan-8-one","15-(3,4-dihydroxy-5,6-dimethylheptan-2-yl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","15-[5,6-dimethyl-3,4-bis(oxidanyl)heptan-2-yl]-2,16-dimethyl-4,5-bis(oxidanyl)-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","15-(2,3-dihydroxy-1,4,5-trimethyl-hexyl)-4,5-dihydroxy-2,16-dimethyl-9-oxatetracyclo[9.7.0.02,7.012,16]octadecan-8-one","InChI=1S/C28H48O6/c1-14(2)15(3)24(31)25(32)16(4)18-7-8-19-17-13-34-26(33)21-11-22(29)23(30)12-28(21,6)20(17)9-10-27(18,19)5/h14-25,29-32H,7-13H2,1-6H3",IXVMHGVQKLDRKH-UHFFFAOYSA-N,,480.34508925,C28H48O6,480.7,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,CC(C)C(C)C(C(C(C)C1CCC2C1(CCC3C2COC(=O)C4C3(CC(C(C4)O)O)C)C)O)O,107.0,480.34508925,0,34,0,13,0,0,0,1,-1,"1
5
255",3239,4.8,"10  15  3
11  16  3
12  22  3
17  28  3
18  23  3
24  2  3
25  3  3
30  32  3
26  4  3
29  6  3
7  19  3
8  14  3
9  20  3",,0.0,1681,0.0,2151,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
95,3286,1,279.0,8,0,12,AAADceBwOANwAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgQAACAAAACggAKCAAAAARAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-thioxo-lambda5-phosphane,[(diethoxyphosphinothioylthio)methylthio]-diethoxy-sulfanylidenephosphorane,diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-&lambda;<SUP>5</SUP>-phosphane,diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane,diethoxyphosphinothioylsulfanylmethylsulfanyl-diethoxy-sulfanylidene-lambda5-phosphane,[(diethoxythiophosphorylthio)methylthio]-diethoxy-thioxo-phosphorane,"InChI=1S/C9H22O4P2S4/c1-5-10-14(16,11-6-2)18-9-19-15(17,12-7-3)13-8-4/h5-9H2,1-4H3",RIZMRRKBZQXFOY-UHFFFAOYSA-N,5.1,383.98761787,C9H22O4P2S4,384.5,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,152.0,383.98761787,0,19,0,0,0,0,0,1,-1,"1
5
255",3286,,,,0.0,1680,91.12766894733588,1903,"['Insecticide', 'Acaricides, Insecticides']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
96,3289,1,152.0,4,0,8,AAADceBwMAJgAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgQAACAACACkwAKCAAAAARAAQAAAAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,1-[ethoxy(propylsulfanyl)phosphoryl]sulfanylpropane,1-[[ethoxy-(propylthio)phosphoryl]thio]propane,1-[ethoxy(propylsulfanyl)phosphoryl]sulfanylpropane,1-[ethoxy(propylsulfanyl)phosphoryl]sulfanylpropane,1-[ethoxy(propylsulfanyl)phosphoryl]sulfanylpropane,1-[[ethoxy-(propylthio)phosphoryl]thio]propane,"InChI=1S/C8H19O2PS2/c1-4-7-12-11(9,10-6-3)13-8-5-2/h4-8H2,1-3H3",VJYFKVYYMZPMAB-UHFFFAOYSA-N,3.6,242.05640919,C8H19O2PS2,242.3,CCCSP(=O)(OCC)SCCC,CCCSP(=O)(OCC)SCCC,76.9,242.05640919,0,13,0,0,0,0,0,1,-1,"1
5
255",3289,,,,0.0,1679,73.52406818105183,991,"['Insecticide', 'Insecticides, Nematicides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
97,3293,1,283.0,2,1,2,AAADceByIAAAAAAAAAAAAAAAAAAAAAAAAAAwQAAAAAAAAACBAAAAHgAQAAAADIyhmAIyxoLABACAAiRCQACCCAAhIgAIiAAGbIgMJiLEsZuGOCjk0BHI6AewwLAOAEABAAACAAAAgAIAAAQAAAAAAAAAAA==,"6-ethoxy-2,2,4-trimethyl-1H-quinoline","6-ethoxy-2,2,4-trimethyl-1H-quinoline","6-ethoxy-2,2,4-trimethyl-1<I>H</I>-quinoline","6-ethoxy-2,2,4-trimethyl-1H-quinoline","6-ethoxy-2,2,4-trimethyl-1H-quinoline","6-ethoxy-2,2,4-trimethyl-1H-quinoline","InChI=1S/C14H19NO/c1-5-16-11-6-7-13-12(8-11)10(2)9-14(3,4)15-13/h6-9,15H,5H2,1-4H3",DECIPOUIJURFOJ-UHFFFAOYSA-N,,217.14666423,C14H19NO,217.31,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,CCOC1=CC2=C(C=C1)NC(C=C2C)(C)C,21.3,217.14666423,0,16,0,0,0,0,0,1,-1,"1
5
255",3293,3.1,"10  13  8
11  14  8
13  14  8
5  11  8
5  7  8
7  10  8",,49.67170670768376,1678,65.49245150926093,1263,"['Fungicide', 'Plant Growth Regulators']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
98,3314,1,145.0,2,1,3,AAADccBwMAAAAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgAACAAADASAmAIyBoAABgCAAiBCAAACCAAgIAAIiAAGiIgNJiKGMRqAcCMkwBELuAeAwLAOIAABAAAAQABAAAIAAACAAAAAAAAAAA==,4-allyl-2-methoxy-phenol,2-methoxy-4-prop-2-enylphenol,2-methoxy-4-prop-2-enylphenol,2-methoxy-4-prop-2-enylphenol,2-methoxy-4-prop-2-enyl-phenol,eugenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",RRAFCDWBNXTKKO-UHFFFAOYSA-N,2.0,164.083729621,C10H12O2,164.2,COC1=C(C=CC(=C1)CC=C)O,COC1=C(C=CC(=C1)CC=C)O,29.5,164.083729621,0,12,0,0,0,0,0,1,-1,"1
5
255",3314,,"3  5  8
3  7  8
5  6  8
6  8  8
7  9  8
8  9  8",,41.08016737783176,1660,40.83712514048532,1998,['Fungicides'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
99,3327,1,265.0,1,1,7,AAADceBwIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAGgAACAAADACggAICAAAAAgCAAiBCAAAAAAAgAAAACAAAAAgAFAIAAQAAEAAAgAAIEAIAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"3,7,11-trimethyldodeca-2,6,10-trien-1-ol","3,7,11-trimethyl-1-dodeca-2,6,10-trienol","3,7,11-trimethyldodeca-2,6,10-trien-1-ol","3,7,11-trimethyldodeca-2,6,10-trien-1-ol","3,7,11-trimethyldodeca-2,6,10-trien-1-ol","3,7,11-trimethyldodeca-2,6,10-trien-1-ol","InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3",CRDAMVZIKSXKFV-UHFFFAOYSA-N,,222.198365449,C15H26O,222.37,CC(=CCCC(=CCCC(=CCO)C)C)C,CC(=CCCC(=CCCC(=CCO)C)C)C,20.2,222.198365449,0,16,0,0,0,2,0,1,-1,"1
5
255",3327,4.8,"4  7  1
8  13  1",,0.0,1661,0.0,990,['Pheromone'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
100,3346,1,254.0,5,0,5,AAADccBwMAJgAAAAAAAAAAAAAAAAAAAAAAAwAAAAAAAAAAABAAAAGgQAACAADASA2AKyB4AAARiAAiBCAAACAAAgKBAIiBgGCIgIJiKgERKAMAAkwBEIiAeAwBAOAIABAAAEAAABAAIAAAgAAAAAAAAAAA==,dimethoxy-(3-methyl-4-methylsulfanyl-phenoxy)-thioxo-lambda5-phosphane,dimethoxy-[3-methyl-4-(methylthio)phenoxy]-sulfanylidenephosphorane,dimethoxy-(3-methyl-4-methylsulfanylphenoxy)-sulfanylidene-&lambda;<SUP>5</SUP>-phosphane,dimethoxy-(3-methyl-4-methylsulfanylphenoxy)-sulfanylidene-lambda5-phosphane,dimethoxy-(3-methyl-4-methylsulfanyl-phenoxy)-sulfanylidene-lambda5-phosphane,dimethoxy-[3-methyl-4-(methylthio)phenoxy]-thioxo-phosphorane,"InChI=1S/C10H15O3PS2/c1-8-7-9(5-6-10(8)16-4)13-14(15,11-2)12-3/h5-7H,1-4H3",PNVJTZOFSHSLTO-UHFFFAOYSA-N,4.1,278.02002368,C10H15O3PS2,278.3,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,CC1=C(C=CC(=C1)OP(=S)(OC)OC)SC,85.1,278.02002368,0,16,0,0,0,0,0,1,-1,"1
5
255",3346,,"11  12  8
7  10  8
7  9  8
8  10  8
8  11  8
9  12  8",,0.0,1662,38.4580300494437,299,"['Insecticide', 'Insecticides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
101,3347,1,586.0,4,0,8,AAADceB6MAAEAAAAAAAAAAAAAAAAAAAAAAAwYMAAAAAAAAABUAAAHgIAAAAADRahmCIyDoAABACYBiDSCAACCAAgJQAIiAEGCogMpjKFNxqCOCCkwBEIqA/IyPCOhAABAAAAAAAIAAIAAAAAAAAAAAAAAA==,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methyl-butanoate,2-(4-chlorophenyl)-3-methylbutanoic acid [cyano-(3-phenoxyphenyl)methyl] ester,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methylbutanoate,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methylbutanoate,[cyano-(3-phenoxyphenyl)methyl] 2-(4-chlorophenyl)-3-methyl-butanoate,2-(4-chlorophenyl)-3-methyl-butyric acid [cyano-(3-phenoxyphenyl)methyl] ester,"InChI=1S/C25H22ClNO3/c1-17(2)24(18-11-13-20(26)14-12-18)25(28)30-23(16-27)19-7-6-10-22(15-19)29-21-8-4-3-5-9-21/h3-15,17,23-24H,1-2H3",NYPJDWWKZLNGGM-UHFFFAOYSA-N,6.2,419.1288213,C25H22ClNO3,419.9,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3,59.3,419.1288213,0,30,0,2,0,0,0,1,-1,"1
5
255",3347,,"12  15  8
13  16  8
14  22  3
15  18  8
16  18  8
17  19  8
17  20  8
19  21  8
20  23  8
21  24  8
23  24  8
25  26  8
25  27  8
26  28  8
27  29  8
28  30  8
29  30  8
6  11  3
8  12  8
8  13  8",,62.37663901205903,1663,59.13559800739611,1997,"['Insecticide', 'Acaricides, Insecticides']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
102,3352,1,599.0,11,1,2,AAADcYBzocBGAAAAAAAAAAAAAAAAAWAAAAAwAAAAAAAAAAABwAAAHQYYAAAADAqBXjAx8ZJIAAqyByZiZEDyBCMhDRAUmDQgRpiIoGLh09HEpAhwiALIyC8QgAAOCAAAIACAABAQAABAAQAAIAAAAAAAAA==,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile","5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","5-azanyl-1-[2,6-bis(chloranyl)-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile","InChI=1S/C12H4Cl2F6N4OS/c13-5-1-4(11(15,16)17)2-6(14)8(5)24-10(22)9(7(3-21)23-24)26(25)12(18,19)20/h1-2H,22H2",ZOCSXAVNDGMNBV-UHFFFAOYSA-N,,435.9387063,C12H4Cl2F6N4OS,437.1,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,104.0,435.9387063,0,26,0,1,0,0,0,1,-1,"1
5
255",3352,4.5,"11  12  8
11  16  8
12  18  8
15  19  8
15  20  8
16  17  8
17  18  8
19  22  8
20  23  8
21  22  8
21  23  8
3  25  3",,0.0,1664,58.82276655653671,1439,"['Insecticide', 'Insecticides', 'Insecticides', 'Pesticides -> Insecticides -> Pyrazole insecticides -> Phenylpyrazole insecticides']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,0.0,0.0,0.0,0.0
103,3365,1,358.0,7,1,5,AAADccBzoYAAAAAAAAAAAAAAAAAAAWLAAAAwAAAAAAAAAAAB8AAAHwAICAAADETBmAw1EIYIEgCiAiBDJAASAAswgIAdyAAICIiKLiKA2RGEcAAswAMYmAeQwOAOgAAAAAAAAAAAAAAAAAAAAAAAAAAAAA==,"2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)-2-propanol","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","2-[2,4-bis(fluoranyl)phenyl]-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","2-(2,4-difluorophenyl)-1,3-bis(1,2,4-triazol-1-yl)propan-2-ol","InChI=1S/C13H12F2N6O/c14-10-1-2-11(12(15)3-10)13(22,4-20-8-16-6-18-20)5-21-9-17-7-19-21/h1-3,6-9,22H,4-5H2",RFHAOTPXVQNOHP-UHFFFAOYSA-N,0.4,306.10406535,C13H12F2N6O,306.27,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,C1=CC(=C(C=C1F)F)C(CN2C=NC=N2)(CN3C=NC=N3)O,81.6,306.10406535,0,22,0,0,0,0,0,1,1,"1
5
255",3365,,"13  14  8
13  15  8
14  16  8
15  17  8
16  20  8
17  20  8
4  18  8
4  6  8
5  19  8
5  7  8
6  21  8
7  22  8
8  18  8
8  21  8
9  19  8
9  22  8",,0.0,1665,40.230495854212414,2661,['Fungicides'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
104,3374,1,462.0,5,1,1,AAADccByMQAAAAAAAAAAAAAAAAAAAAAAAAA8QIAAAAAAAACxAAAAHwAACAAADCzBmAwyyIMAAgCIAqTWSACCAAAlAAAAiAEIRMgIJD7IlZGEYYhkoADI2ceY2eOeAAACAAACAAAAAAQAAAQAAAAAAAAAAA==,"7-fluoro-12-methyl-4-oxo-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","7-fluoro-12-methyl-4-oxo-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","7-fluoro-12-methyl-4-oxo-1-azatricyclo[7.3.1.0<SUP>5,13</SUP>]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","7-fluoro-12-methyl-4-oxo-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","7-fluoranyl-12-methyl-4-oxidanylidene-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","7-fluoro-4-keto-12-methyl-1-azatricyclo[7.3.1.05,13]trideca-2,5,7,9(13)-tetraene-3-carboxylic acid","InChI=1S/C14H12FNO3/c1-7-2-3-8-4-9(15)5-10-12(8)16(7)6-11(13(10)17)14(18)19/h4-7H,2-3H2,1H3,(H,18,19)",DPSPPJIUMHPXMA-UHFFFAOYSA-N,,261.08012141,C14H12FNO3,261.25,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2)F)C(=O)O,57.6,261.08012141,0,19,0,1,0,0,0,1,-1,"1
5
255",3374,2.9,"10  14  8
11  16  8
11  17  8
13  15  8
14  18  8
15  16  8
17  18  8
5  13  8
5  9  8
6  12  3
9  10  8
9  11  8",,0.0,1666,61.43373899870892,2660,['Bactericides'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0.0,0.0,0.0,0.0
