my_id,ID,nr-ahr,nr-ar-lbd,nr-aromatase,nr-ar,nr-er-lbd,nr-er,nr-ppar-gamma,sr-are,sr-atad5,sr-hse,sr-mmp,sr-p53,smiles
40467,NCGC00164545-01,1,?,1,0,1,?,1,?,?,?,?,1,CCOC(=O)C1=C(C)NC(C)=C(C1C2=C(\C=C\C(=O)OC(C)(C)C)C=CC=C2)C(=O)OCC
114291,NCGC00014961-02,0,?,?,0,0,?,?,?,0,?,?,0,Cl.CN1CC[C@@H]([C@H](O)C1)C2=C3OC(=CC(=O)C3=C(O)C=C2O)C4=C(Cl)C=CC=C4
128224,NCGC00091950-01,1,?,1,0,?,1,?,?,?,?,1,1,O.Cl.NC1=C2C=CC=CC2=NC3=C1C=CC=C3
40756,NCGC00254561-01,0,?,?,0,0,?,?,?,0,?,?,1,CCOC(=O)C1=NN(C(=N1)C(Cl)(Cl)Cl)C2=C(Cl)C=C(Cl)C=C2
116359,NCGC00257844-01,0,?,?,0,1,?,?,?,0,?,1,?,ClC1CC2C(C1Cl)C3(Cl)C(Cl)=C(Cl)C2(Cl)C3(Cl)Cl
27738,NCGC00254940-01,0,?,?,0,?,?,?,1,0,1,?,?,CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl
55900,NCGC00015273-11,0,0,0,0,0,?,?,?,0,?,?,?,CN(C)CCCN1C2=C(SC3=C1C=C(Cl)C=C3)C=CC=C2
157157,NCGC00185761-01,0,0,0,0,0,?,?,?,?,?,1,?,[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]6([H])C[C@@H](C[C@]7(O6)O[C@]([H])(C8CCCCC8)[C@@H](C)C=C7)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O
157244,NCGC00168786-01,1,?,?,0,0,?,?,?,?,?,1,?,[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]4([H])N(CCC5=C4NC6=C5C=CC=C6)C2
125277,NCGC00260446-01,1,0,?,0,0,?,?,?,?,?,1,?,NC1=CC=C(N)C2=CC=CC=C12
157175,NCGC00181146-01,0,?,1,0,0,?,?,?,?,?,1,?,[H][C@@]4(C[C@@H](C)[C@]1([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]2([H])CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O1)OC)CC[C@@H](O)[C@@H](C4)OC
9728,NCGC00258281-01,0,?,?,0,?,?,?,1,1,1,?,?,CC(=O)OC(OC(C)=O)C1=CC=C(O1)[N+]([O-])=O
152668,NCGC00160530-01,0,?,?,0,?,?,0,?,0,?,?,0,OC(=O)CC(O)(CC(O)=O)C(O)=O.CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C2=CC=CC=C2)\C3=CC=CC=C3
22445,NCGC00255225-01,1,0,?,0,?,?,?,?,0,?,?,1,CC1=CC(=O)C2=C(C=CC=C2)C1=O
152703,NCGC00254153-01,0,?,?,0,0,?,?,?,0,0,?,?,OC(=O)CCC(O)=O.CC(=O)NC1(CCN(CC[C@]2(CN(C(=O)CO2)C3=CC=CC=C3)C4=CC=C(Cl)C(Cl)=C4)CC1)C5=CC=CC(F)=C5
153321,NCGC00260530-01,0,?,?,0,?,?,0,?,0,?,1,?,OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1
154132,NCGC00015385-12,0,?,?,0,?,?,0,?,?,?,?,1,OCCN(CCO)C1=NC2=C(N=C(N=C2C(=N1)N3CCCCC3)N(CCO)CCO)N4CCCCC4
154864,NCGC00258325-01,1,?,1,0,?,?,?,0,0,1,?,?,O[N+]([O-])=O.ClC1=CC=C(COC(CN2C=CN=C2)C3=C(Cl)C=C(Cl)C=C3)C=C1
16036,NCGC00249613-01,0,?,?,0,?,?,?,?,1,?,0,1,CC(C)C[C@H](NC(=O)[C@H](CCC1=CC=CC=C1)NC(=O)CN2CCOCC2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]4(C)CO4
157297,NCGC00259026-01,0,0,?,0,0,?,?,?,0,?,?,?,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)OC(=O)[C@@H](C)CC
2503,NCGC00258275-01,1,?,?,0,?,0,?,?,0,?,?,1,C1=CC2=CC3=C(C=C2C=C1)C4=C5C3=CC=CC5=CC=C4
68807,NCGC00181116-01,0,?,0,0,0,?,?,?,?,?,0,?,CO[C@H]1[C@@H](CC(=O)O[C@H](C)CC2OC2\C=C\C(=O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O4)[C@@H]([C@H]3O)N(C)C)OC(C)=O
114399,NCGC00253992-01,0,0,?,0,?,?,?,?,?,0,1,?,Cl.COC1=CC2=CC=C(C=C2C=C1)S(=O)(=O)N[C@H](CC(=O)N[C@H](CC3=CC=C(CN4[C@@H](C)CCC[C@H]4C)C=C3)C(=O)N(C)C(C)C)C5=CC6=C(OCO6)C=C5
116188,NCGC00254538-01,1,?,1,0,?,?,?,1,0,1,?,?,ClC1=C(C=CC=C1)C(N2C=CN=C2)(C3=CC=CC=C3)C4=CC=CC=C4
63122,NCGC00015647-05,1,?,?,?,?,0,?,?,1,?,1,1,COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C3=CC=CS3
124281,NCGC00254304-01,1,?,?,0,0,?,?,?,0,?,?,1,NC(=O)N1C(=O)C(C(=O)C2=CC(Cl)=CS2)C3=C1C=C(Cl)C(F)=C3
22643,NCGC00181016-01,0,?,0,0,?,0,?,?,0,?,1,?,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(O)=O)C(C)(C)CCC2(C)C
22643,NCGC00255426-01,0,0,?,0,?,?,?,?,0,?,1,?,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(O)=O)C(C)(C)CCC2(C)C
47052,NCGC00255218-01,0,0,?,0,?,?,?,?,0,?,1,?,CCOC1=NC2=CC=CC(C(=O)OC(C)OC(=O)OC3CCCCC3)=C2N1CC4=CC=C(C=C4)C5=C(C=CC=C5)C6=NN=NN6
153332,NCGC00257938-01,0,?,?,0,?,?,?,?,0,1,1,?,OC1=C(Cl)C=C(Cl)C=C1SC2=C(O)C(Cl)=CC(Cl)=C2
153449,NCGC00258514-01,0,?,?,0,?,?,0,?,?,1,1,?,OC1=CC=C(Cl)C=C1SC2=CC(Cl)=CC=C2O
157176,NCGC00167512-01,0,?,1,0,?,0,?,?,?,?,1,?,[H][C@@]4(C[C@@H](C)[C@]1([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]2([H])CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O1)OC)CC[C@@H](OCCO)[C@@H](C4)OC
157099,NCGC00254603-01,0,?,?,0,?,?,?,1,0,?,?,1,[H][C@@]12COC3=C(C=C(OC)C(OC)=C3)[C@]1([H])C(=O)C4=C(O2)C5=C(O[C@H](C5)C(C)=C)C=C4
156893,NCGC00259897-01,0,?,?,0,0,?,?,1,0,?,?,?,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)CCC3=C)[C@H](C)\C=C\[C@H](C)C(C)C
12177,NCGC00254167-01,0,?,?,0,?,?,0,?,0,?,1,?,CC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)C
113703,NCGC00257552-01,0,?,?,0,?,?,0,0,0,?,?,?,Cl.CCCCCCCCCCCCN
116212,NCGC00259236-01,0,?,?,0,?,?,?,?,1,1,?,1,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl
24826,NCGC00255010-01,0,0,?,0,?,?,?,1,?,0,?,?,CC1COC(CN2C=NC=N2)(O1)C3=C(Cl)C=C(OC4=CC=C(Cl)C=C4)C=C3
42905,NCGC00255171-01,0,?,?,0,0,?,?,1,?,?,?,1,CCOC(=O)N1CCC(CC1)=C2C3=C(CCC4=C2N=CC=C4)C=C(Cl)C=C3
152766,NCGC00094849-01,0,?,0,0,0,?,?,?,0,?,?,0,OC(=O)CN(CC(O)=O)CC1=CC2C(OC3=C(C=C(CN(CC(O)=O)CC(O)=O)C(O)=C3)C24OC(=O)C5=CC=CC=C45)=CC1=O
116203,NCGC00259201-01,1,0,?,0,?,?,0,?,?,?,1,?,ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O
30210,NCGC00260272-01,0,?,?,0,?,?,?,?,0,?,1,1,CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1
26191,NCGC00254009-01,0,?,?,0,0,0,?,?,?,?,1,?,CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC
30480,NCGC00257682-01,0,?,?,0,?,?,?,1,0,?,1,?,CCCCCCCC\C=C/CCCCCCCCOCCO
156636,NCGC00260208-01,0,?,1,0,?,?,?,1,0,?,1,?,[Cl-].CCCCCCCCCCCCCCN1C=C[N+](C)=C1
120436,NCGC00254897-01,1,?,1,0,0,?,?,?,?,0,?,?,FC(F)C(F)(F)OCC(CN1C=NC=N1)C2=C(Cl)C=C(Cl)C=C2
129799,NCGC00257340-01,0,0,?,0,?,?,?,?,0,1,?,?,O=C(CCCCCCCCC1=CN=CC=C1)N2CCC(CC2)C=C(C3=CC=CC=C3)C4=CC=CC=C4
154667,NCGC00095835-01,0,?,1,0,?,0,0,?,0,?,?,?,OS(=O)(=O)C1=CC=CC=C1.CCOC(=O)C2=C(COCCN)NC(C)=C(C2C3=CC=CC=C3Cl)C(=O)OC
12182,NCGC00255264-01,0,?,?,0,?,?,0,?,?,?,1,?,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)[N+]([O-])=O
29055,NCGC00259171-01,0,0,0,0,0,?,?,?,0,?,?,?,CCCCC(CC)COP(O)(=O)OCC(CC)CCCC
157814,NCGC00159340-02,0,0,0,0,?,0,?,?,0,?,?,?,[Na+].[H][C@@]12CC(=O)N1[C@@H](C([O-])=O)[C@](C)(CN3C=CN=N3)S2(=O)=O
157055,NCGC00181290-01,0,1,?,1,?,?,?,?,?,0,?,0,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]3([H])[C@@]2([H])CC[C@@]4([H])CC5=NON=C5C[C@]34C
116281,NCGC00254176-01,0,?,0,0,1,?,?,?,0,?,1,?,ClC1=CC=C(C=C1)C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl
153337,NCGC00255309-01,0,?,1,0,?,?,?,?,?,0,?,1,OC1=C(I)C=C(C=C1I)C#N
116382,NCGC00254035-01,0,?,?,0,?,0,?,?,?,1,?,?,ClCC(=O)C1=CC=CC=C1
12118,NCGC00249610-01,0,?,0,0,0,0,?,?,0,?,?,?,CC(C)(C)C(=O)OCOC(=O)C1N2C(CC2=O)S(=O)(=O)C1(C)C
153036,NCGC00254890-01,0,0,?,0,?,?,?,?,0,?,1,?,OC(C1=CC=C(Cl)C=C1)(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl
153293,NCGC00255099-01,0,?,0,0,?,?,?,?,?,0,?,1,OC1=C(Br)C=C(C=C1Br)C#N
114254,NCGC00257950-01,0,?,0,0,?,0,?,?,0,?,0,?,Cl.CN1CCC2=CC3=C(OCO3)C=C2C1O
116273,NCGC00260506-01,1,?,?,0,?,?,?,0,0,?,?,1,ClC1=CC2=CC3=CC=CC=C3C=C2C=C1
116245,NCGC00259100-01,1,?,1,0,?,?,0,?,0,1,?,?,ClC1=CC(Cl)=C(C=C1)C(CN2C=CN=C2)OCC=C
51871,NCGC00258795-01,0,0,1,0,?,1,?,?,0,?,?,?,CC\C(C1=CC=CC=C1)=C(/C2=CC=CC=C2)C3=CC=C(OCCN(C)C)C=C3
114928,NCGC00257951-01,0,0,1,0,?,?,?,?,?,0,?,?,Cl.Cl.[H][C@]4(C[C@H]1C[C@]2([H])N(CCC3=C2C=C(OC)C(OC)=C3)C[C@@H]1CC)NCCC5=CC(OC)=C(OC)C=C45
156648,NCGC00182056-03,0,0,?,0,0,?,?,?,?,?,1,?,[Cl-].CCCCCCCC[N+](C)(C)CCCCCCCC
114930,NCGC00014648-01,1,0,?,0,0,?,?,?,0,?,1,?,Cl.ClC1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCC5(CC4)NC(=O)CS5)C=C1
158086,NCGC00255647-01,0,?,?,0,1,?,?,?,0,1,1,?,[O-][N+](=O)C1=CC=C(SC#N)C(=C1)[N+]([O-])=O
125290,NCGC00259116-01,1,?,?,0,?,1,?,?,1,?,1,1,NC1=CC=C2C=C3C=CC=CC3=CC2=C1
156637,NCGC00254812-01,0,?,?,0,0,?,?,1,0,?,1,?,[Cl-].CCCCCCCCCCCCCC[N+](C)(C)C
152493,NCGC00013058-01,1,?,?,0,0,?,?,?,0,?,1,?,OC(=O)C(O)=O.OC(=O)C([O-])=O.OC(=O)C([O-])=O.CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)=C3C=CC(C=C3)=[N+](C)C.CN(C)C4=CC=C(C=C4)C(C5=CC=CC=C5)=C6C=CC(C=C6)=[N+](C)C
89743,NCGC00181785-01,0,0,?,0,0,?,0,?,0,?,?,?,C[C@@H](O[C@H]1OCCN(CC2=NC(=O)N=N2)[C@H]1[C@H]3CCC(F)CC3)C4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F
14707,NCGC00016423-03,0,?,?,0,0,?,0,?,1,?,1,?,CC(C)C1=C(O)C(O)=C(C=O)C2=C(O)C(=C(C)C=C12)C3=C(O)C4=C(C=O)C(O)=C(O)C(C(C)C)=C4C=C3C
116137,NCGC00091034-02,0,0,?,0,0,?,0,?,?,?,?,1,ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O
116136,NCGC00254978-01,0,?,?,0,?,?,?,?,0,?,1,1,ClC(Cl)(Cl)SN1C(=O)C2=C(C=CC=C2)C1=O
153328,NCGC00091195-04,0,?,?,0,0,?,0,?,?,?,1,1,OC1=C(Cl)C=C(Cl)C(Cl)=C1CC2=C(O)C(Cl)=CC(Cl)=C2Cl
88342,NCGC00254381-01,0,?,?,0,0,?,?,1,?,1,?,?,CS(O)(=O)=O.CC1=CC(CCN2CCN(CC2)C3=NSC4=CC=CC=C34)=CC5=C1NC(=O)CC5(C)C
120496,NCGC00182968-01,0,0,?,0,0,?,?,?,0,?,?,?,FC1=CC=C(C=C1)[C@@H]2CCNC[C@H]2COC3=CC4=C(OCO4)C=C3
120493,NCGC00181782-02,0,0,?,0,0,?,?,?,0,?,?,?,FC1=CC=C(C=C1)N2C=C(C3CCN(CCN4CCNC4=O)CC3)C5=C2C=CC(Cl)=C5
28640,NCGC00165753-01,0,?,?,0,?,0,?,?,0,?,?,1,CCCC1(CCC1)[C@H](O)C\C=C\[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC
116381,NCGC00091258-01,0,?,?,0,?,0,?,?,1,?,0,1,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1
116381,NCGC00091258-02,0,?,?,0,?,0,?,?,1,?,0,1,ClCC(=O)C1=C(Cl)C=C(Cl)C=C1
156898,NCGC00167550-01,0,?,0,0,0,?,?,?,0,?,?,1,[H][C@@]1(CC[C@](O)(CC)[C@H](C)O1)[C@]2(C)CC[C@]3(O2)O[C@@]4(O[C@]([H])([C@@H](CC)C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@]5([H])O[C@@]([H])([C@@H](CC)C(O)=O)[C@@H](C)C[C@@H]5C)[C@@H](C)C[C@H]4C)C=C[C@H]3O
157233,NCGC00181021-01,0,?,?,?,0,1,1,?,?,?,?,1,[H][C@]12CC[C@]3([H])[C@]([H])(CC[C@]4(C)[C@H](C[C@H]5O[C@@]345)C6=COC(=O)C=C6)[C@@]1(C)CC[C@H](O)C2
29795,NCGC00254922-01,0,?,?,0,1,1,?,?,0,?,1,?,CCCCCCCCCCCCC1=CC=C(O)C=C1
156188,NCGC00091387-01,1,1,?,0,?,?,0,?,?,?,?,1,[Br-].CC[N+]1=C(C2=CC=CC=C2)C3=CC(N)=CC=C3C4=CC=C(N)C=C14
156656,NCGC00260233-01,0,?,?,0,1,1,?,?,0,?,1,?,[Cl-].CCCC[N+]1=CC=C(C)C=C1
157717,NCGC00163509-01,1,?,?,0,0,1,?,?,1,?,?,?,[Na+].CN(C)C(=O)CCSC(SCCC([O-])=O)C1=CC(\C=C\C2=NC3=CC(Cl)=CC=C3C=C2)=CC=C1
116279,NCGC00168785-01,0,?,?,0,0,0,?,?,?,?,1,1,ClC1=CC=C(C=C1)C(C#N)C2=C(Cl)C=C(C=C2Cl)N3N=CC(=O)NC3=O
116332,NCGC00159510-02,0,?,0,0,0,?,0,?,0,?,?,?,ClC1=CC=CC(N2CCN(CCCCOC3=CC=C4CCC(=O)NC4=C3)CC2)=C1Cl
59250,NCGC00015656-06,0,?,0,0,0,?,0,?,0,?,?,0,CN1CCN2C(C1)C3=CC=CC=C3CC4=C2C=CC=C4
125366,NCGC00256495-01,1,?,?,0,?,1,?,?,1,?,0,1,NC1=NC(N)=C2N=C(C3=CC=CC=C3)C(N)=NC2=N1
116195,NCGC00186050-01,0,?,?,0,0,0,0,?,?,?,?,0,ClC1=C(CCN2CCN(CC2)C3=NSC4=CC=CC=C34)C=C5CC(=O)NC5=C1
153361,NCGC00095264-01,1,?,?,0,?,?,0,?,1,?,1,1,OC1=C2N=CC=CC2=C(Cl)C=C1Cl
29792,NCGC00257718-01,0,0,?,0,1,1,?,?,?,?,1,?,CCCCCCCCCCCCC1=C(O)C=CC=C1
156150,NCGC00163507-01,0,0,0,0,0,0,?,?,0,?,?,?,[Br-].CCCCCCCCOC1=CC=CC=C1C(=O)NC2=CC=C(C=C2)C(=O)OCC[N+](C)(CC)CC
158084,NCGC00182049-01,0,0,1,0,0,?,?,?,0,?,?,1,[O-][N+](=O)C1=CC=C(OC2=CC=C(C=C2)N=C=S)C=C1
156891,NCGC00161326-04,0,0,0,0,0,?,?,?,0,?,1,?,[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C3\C[C@@H](O)CCC3=C)[C@H](C)CCCC(C)(C)O
2752,NCGC00018254-03,1,?,1,0,?,0,0,?,0,?,0,?,C1=CN(C=N1)C(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=CC=C4
14750,NCGC00167472-01,1,?,?,1,?,?,0,?,1,?,?,0,CC(C)C1=CC=C2OC3=C(C=C(C(O)=O)C(N)=N3)C(=O)C2=C1
15182,NCGC00183008-01,0,?,1,0,0,?,?,1,0,?,1,?,CC(C)CC1=CC=C(CCC2=CC3=C(S2)N4C(C)=NN=C4C(C)N=C3C5=C(Cl)C=CC=C5)C=C1
33418,NCGC00183024-01,1,?,?,0,1,1,?,?,0,?,?,0,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)CC2=C(C)N(C(=O)C3=CC=C(Cl)C=C3)C4=C2C=C(OC)C=C4)CC1)NC(=O)C5=CC=CC=C5
113931,NCGC00254174-01,0,0,?,0,0,?,?,?,0,0,?,?,Cl.CCOC(=O)C1=CC=C(C=C1)[C@H]2CC[C@@H](CC2)NC[C@H](O)COC3=CC=C(O)C(NS(C)(=O)=O)=C3
153306,NCGC00015735-07,1,?,?,0,0,?,?,?,?,?,1,1,OC1=C(C=C(Cl)C=C1)C(=O)NC2=CC=C(C=C2Cl)[N+]([O-])=O
55901,NCGC00015264-08,0,?,?,0,0,?,?,?,0,?,?,0,CN(C)CCCN1C2=CC(Cl)=CC=C2CCC3=C1C=CC=C3
60212,NCGC00015428-08,0,0,?,0,0,?,?,?,0,?,?,?,CNCCC(OC1=CC=C(C=C1)C(F)(F)F)C2=CC=CC=C2
125290,NCGC00257001-01,1,?,?,0,?,1,?,?,1,?,1,1,NC1=CC=C2C=C3C=CC=CC3=CC2=C1
29518,NCGC00183877-01,0,0,0,0,0,0,?,?,?,?,?,1,CCCCCCCC(=O)CC[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(=O)OC(C)C
124282,NCGC00160352-01,1,?,?,0,0,?,?,?,?,?,1,1,NC(=O)N1C(O)=C(C(=O)C2=CC=CS2)C3=CC(Cl)=CC=C13
152893,NCGC00181120-01,1,0,?,0,?,?,?,?,0,?,?,0,OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CC(=O)C1=CC2=C(SC3=C(C=CC=C3)N2CCCN4CCN(CCO)CC4)C=C1
152664,NCGC00024928-06,0,0,1,0,0,?,0,?,0,?,?,?,OC(=O)CC(O)(CC(O)=O)C(O)=O.CC\C(=C(/C1=CC=CC=C1)C2=CC=C(OCCN(C)C)C=C2)C3=CC=CC=C3
12233,NCGC00257296-01,0,?,?,0,0,?,1,1,?,?,1,?,CC(C)(C)C1=CSC(=N1)C2=CC3=C(O2)C=CC(OCC4=CC=CC=C4CC(O)=O)=C3
27659,NCGC00254129-01,0,0,?,0,1,?,1,?,?,?,1,?,CCC1=C(OCC(O)=O)C=CC(SCC2=C(CN3CCN(CC3)C4=CC=C(OC)C=C4)N=C(S2)C5=CC=C(C=C5)C(F)(F)F)=C1
157234,NCGC00090797-03,0,1,?,?,1,1,?,?,?,?,1,?,[H][C@]12CC[C@]3([H])[C@]([H])(C[C@@H](O)[C@]4(C)[C@H](CC[C@]34O)C5=CC(=O)OC5)[C@@]1(C)CC[C@@H](C2)O[C@H]6C[C@H](O)[C@H](O[C@H]7C[C@H](O)[C@H](O[C@H]8C[C@H](O)[C@H](O)[C@@H](C)O8)[C@@H](C)O7)[C@@H](C)O6
14183,NCGC00254946-01,0,0,?,0,0,?,?,?,0,?,?,?,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(CC=C)=C2C)C1(C)C
25239,NCGC00159544-01,0,0,1,0,0,?,?,?,?,?,?,0,CC4(CN1CCC(CC1)N2C(=O)NC3=C2C=CC=C3)OCC5=C(C=CC=C5)N6C=CC=C46
29158,NCGC00016389-01,0,?,0,0,0,?,?,?,0,?,0,?,CCCCC1C(=O)N(N(C1=O)C2=CC=C(O)C=C2)C3=CC=CC=C3
156188,NCGC00095070-01,1,1,1,0,?,0,?,?,?,?,?,1,[Br-].CC[N+]1=C(C2=CC=CC=C2)C3=CC(N)=CC=C3C4=CC=C(N)C=C14
156188,NCGC00260060-01,1,1,?,0,?,?,?,?,?,?,1,1,[Br-].CC[N+]1=C(C2=CC=CC=C2)C3=CC(N)=CC=C3C4=CC=C(N)C=C14
157906,NCGC00255583-01,0,?,0,0,?,0,?,?,0,?,0,1,[Na+].[Na+].[O-]S(=O)(=O)C1=CC=CC=C1C=CC2=CC=C(C=C2)C3=CC=C(C=CC4=CC=CC=C4S([O-])(=O)=O)C=C3
153112,NCGC00256048-01,0,?,?,0,0,0,1,?,0,?,?,?,OC(COC(=O)C=C)COC1=CC=CC=C1
15021,NCGC00256176-01,1,?,?,0,?,?,?,1,0,?,1,1,CC(C)CC(C)N(C1=CC=CC=C1)C2=CC=C(N)C=C2
67815,NCGC00162150-01,1,?,?,0,0,?,?,?,?,?,1,0,COCCOC(=O)C1=C(C)NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OC\C=C\C3=CC=CC=C3
27720,NCGC00016256-08,0,1,0,1,0,?,?,?,?,?,0,?,CCC1=NC(N)=NC(N)=C1C2=CC=C(Cl)C=C2
32849,NCGC00254242-01,0,?,?,0,?,?,1,1,0,?,1,?,CCCC[Sn](Cl)(CCCC)CCCC
36869,NCGC00179503-02,0,0,1,0,0,?,0,?,0,?,?,?,CCN(CC)CCOC1=CC=C(C=C1)C(=C(Cl)C2=CC=CC=C2)C3=CC=CC=C3
114898,NCGC00167493-01,0,0,?,0,0,?,?,?,?,?,1,?,Cl.Cl.COC(=O)C1=C(C)NC(C)=C(C1C2=CC(=CC=C2)[N+]([O-])=O)C(=O)OCCN3CCN(CC3)C(C4=CC=CC=C4)C5=CC=CC=C5
128223,NCGC00260378-01,1,?,?,0,0,?,?,1,0,?,?,?,O.Cl.Cl.[H][C@@]12CC3=C(C(O)=C(O)C=C3)C4=C1C(CCN2C)=CC=C4.[H][C@@]56CC7=C(C(O)=C(O)C=C7)C8=C5C(CCN6C)=CC=C8
113484,NCGC00259813-01,0,0,?,0,0,?,?,?,?,0,?,?,Cl.CC(CN1C2=CC=CC=C2SC3=C1C=CC=C3)N(C)C
113774,NCGC00247673-01,1,?,?,0,0,?,?,?,1,?,?,1,Cl.CCCSC1=CC(OC)=C(CCN)C=C1OC
128224,NCGC00258342-01,1,?,1,0,?,1,?,?,0,?,1,1,O.Cl.NC1=C2C=CC=CC2=NC3=C1C=CC=C3
126120,NCGC00090757-02,0,?,?,0,0,?,?,?,1,?,?,1,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
152560,NCGC00181754-01,0,0,?,0,0,?,?,?,0,?,?,0,OC(=O)C1=CC=C(C=C1)N2N=C(N=C2C3=CC=CC=C3O)C4=CC=CC=C4O
152523,NCGC00255467-01,1,0,?,0,0,?,?,1,0,?,?,?,OC(=O)C1=C(O)C2=CC=CC=C2C(O)=C1
22723,NCGC00241104-01,1,0,0,0,0,?,?,?,0,?,1,?,CC1=CC=C(C=C1)N2N=C(C=C2NC(=O)NC3=CC=C(OCCN4CCOCC4)C5=C3C=CC=C5)C(C)(C)C
61699,NCGC00257858-01,1,0,?,0,0,?,?,0,?,?,?,0,COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC=C2[N+]([O-])=O)C(=O)OC
19434,NCGC00181020-01,0,?,?,0,0,?,?,?,1,?,?,1,CC(\C=C\C=C(C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)C[C@@H](O)CC2(C)C
22591,NCGC00160431-01,1,?,0,0,0,?,?,?,0,?,1,?,CC1=CC(NC2=C(C=CC=C2)C(O)=O)=CC=C1Cl
90099,NCGC00181131-01,0,?,0,0,?,0,?,?,0,?,?,1,C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)C1O)C(\C)=C\C3=CSC(C)=N3
27676,NCGC00257494-01,1,0,?,0,0,?,0,?,0,?,?,?,CCC1=CC(CC2=CC(CC)=C(N)C(CC)=C2)=CC(CC)=C1N
29132,NCGC00015096-07,0,0,0,0,0,0,?,?,0,?,?,?,CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=CC=CC=C3O1
115868,NCGC00255153-01,0,?,1,0,?,?,?,0,?,1,1,1,Cl.OC1=CC=C(C=C1)C2=C(C(=O)C3=CC=C(OCCN4CCCCC4)C=C3)C5=CC=C(O)C=C5S2
116212,NCGC00254766-01,0,?,?,0,1,?,?,?,1,1,?,1,ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl
153323,NCGC00257659-01,1,?,?,0,0,?,?,?,0,1,1,?,OC1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1
